"species","latitude","longitude","date_obs","source"
"Rhinolophus ferrumequinum",44.65322,2.55856,2022-01-28,"gbif"
"Rhinolophus ferrumequinum",44.4726,2.43425,2022-01-22,"gbif"
"Rhinolophus ferrumequinum",45.08686,1.02972,2022-06-29,"gbif"
"Rhinolophus ferrumequinum",49.49295,5.27689,2022-04-28,"gbif"
"Rhinolophus ferrumequinum",49.49295,5.27689,2022-03-30,"gbif"
"Rhinolophus ferrumequinum",46.07927,1.12356,2022-03-28,"gbif"
"Rhinolophus ferrumequinum",46.46142,1.37703,2022-04-04,"gbif"
"Rhinolophus ferrumequinum",47.36273,-1.67923,2022-03-18,"gbif"
"Rhinolophus ferrumequinum",46.70225,0.70926,2022-05-16,"gbif"
"Rhinolophus ferrumequinum",46.70225,0.70926,2022-04-21,"gbif"
"Rhinolophus ferrumequinum",47.68346,5.73297,2022-05-12,"gbif"
"Rhinolophus ferrumequinum",45.0077,1.79419,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.0077,1.79419,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.01016,2.04802,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.62696,1.01051,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.28129,2.17094,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.01016,2.04802,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.28129,2.17094,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.99323,1.38495,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.99323,1.38495,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.62696,1.01051,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.01016,2.04802,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.01016,2.04802,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.0077,1.79419,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.28216,2.29848,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.46297,2.42417,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.01016,2.04802,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.01016,2.04802,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.0077,1.79419,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.45305,1.40065,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",45.0077,1.79419,2022-01-01,"gbif"
"Rhinolophus ferrumequinum",47.115191,0.394907,2021-01-25,"gbif"
"Rhinolophus ferrumequinum",47.11515,0.395167,2021-01-25,"gbif"
"Rhinolophus ferrumequinum",45.2839,2.68112,2021-01-14,"gbif"
"Rhinolophus ferrumequinum",44.65322,2.55856,2021-01-22,"gbif"
"Rhinolophus ferrumequinum",44.65322,2.55856,2021-01-22,"gbif"
"Rhinolophus ferrumequinum",44.10616,1.68837,2021-01-20,"gbif"
"Rhinolophus ferrumequinum",42.58263,2.33091,2021-01-26,"gbif"
"Rhinolophus ferrumequinum",42.92541,0.98066,2021-01-20,"gbif"
"Rhinolophus ferrumequinum",42.67253,2.32987,2021-01-26,"gbif"
"Rhinolophus ferrumequinum",43.02509,1.59024,2021-01-19,"gbif"
"Rhinolophus ferrumequinum",42.83983,1.22809,2021-01-24,"gbif"
"Rhinolophus ferrumequinum",42.49398,2.57486,2021-01-07,"gbif"
"Rhinolophus ferrumequinum",43.72133,0.33194,2021-01-24,"gbif"
"Rhinolophus ferrumequinum",42.9575588239,2.7329173659,2026-05-20,"inat"
"Rhinolophus ferrumequinum",43.8050170138,4.557356094,2026-05-13,"inat"
"Rhinolophus ferrumequinum",44.3188936019,3.8049735912,2026-04-29,"inat"
"Rhinolophus ferrumequinum",43.9222816788,4.5738119255,2026-04-21,"inat"
"Rhinolophus ferrumequinum",48.0153764735,-2.896338392,2024-12-03,"inat"
"Rhinolophus ferrumequinum",44.1989419802,5.8942315631,2026-04-18,"inat"
"Rhinolophus ferrumequinum",43.9591870019,7.4030527805,2026-04-16,"inat"
"Rhinolophus ferrumequinum",43.1548869906,2.1603706179,2026-04-16,"inat"
"Rhinolophus ferrumequinum",46.466897492,1.0079325005,2025-04-06,"inat"
"Rhinolophus ferrumequinum",43.8523471073,3.3144136254,2026-03-18,"inat"
"Rhinolophus ferrumequinum",43.8571036611,5.698306144,2026-02-27,"inat"
"Rhinolophus ferrumequinum",44.2366427375,3.2844700834,2026-03-23,"inat"
"Rhinolophus ferrumequinum",44.4046511405,4.4570707877,2026-04-09,"inat"
"Rhinolophus ferrumequinum",44.3688011711,-0.6973430184,2010-07-21,"inat"
"Rhinolophus ferrumequinum",43.6520331819,7.1538691416,2026-04-05,"inat"
"Rhinolophus ferrumequinum",43.9292591434,6.3585272281,2026-04-04,"inat"
"Rhinolophus ferrumequinum",43.4599735116,-0.3779121337,2012-07-23,"inat"
"Rhinolophus ferrumequinum",44.0116771315,-0.265370809,2021-05-20,"inat"
"Rhinolophus ferrumequinum",43.1492232145,-0.4045405682,2019-11-04,"inat"
"Rhinolophus ferrumequinum",46.8741208085,1.6559284315,2006-12-07,"inat"
"Rhinolophus ferrumequinum",46.5529111514,-1.2167435512,2026-03-26,"inat"
"Rhinolophus ferrumequinum",43.8711620965,3.8854756569,2026-03-15,"inat"
"Rhinolophus ferrumequinum",43.8982983113,3.8487754184,2026-03-15,"inat"
"Rhinolophus ferrumequinum",43.8381467697,3.3518944303,2026-03-18,"inat"
"Rhinolophus ferrumequinum",45.0100241075,3.5762312214,2026-03-10,"inat"
"Rhinolophus ferrumequinum",47.2953286774,-1.3810221478,2026-03-14,"inat"
"Rhinolophus ferrumequinum",47.2955897214,-1.3806905597,2026-03-14,"inat"
"Rhinolophus ferrumequinum",47.2092894958,-0.0278932256,2026-03-08,"inat"
"Rhinolophus ferrumequinum",48.1980532065,-2.2560393237,2025-05-04,"inat"
"Rhinolophus ferrumequinum",43.9286158189,3.9437784101,2026-02-27,"inat"
"Rhinolophus ferrumequinum",43.9511862169,3.8709125177,NA,"inat"
"Rhinolophus ferrumequinum",44.4220286368,4.2737450157,2026-02-24,"inat"
"Rhinolophus ferrumequinum",45.6705747746,0.139965631,2026-02-21,"inat"
"Rhinolophus ferrumequinum",45.7698194106,0.0494825345,2026-02-17,"inat"
"Rhinolophus ferrumequinum",43.9927422024,2.2742137955,2026-02-15,"inat"
"Rhinolophus ferrumequinum",47.8094894038,0.5616164554,2026-02-07,"inat"
"Rhinolophus ferrumequinum",46.904488282,0.0069732221,2026-02-10,"inat"
"Rhinolophus ferrumequinum",44.1153476086,1.6687039138,2026-02-08,"inat"
"Rhinolophus ferrumequinum",43.8969621686,3.7781353754,2026-01-24,"inat"
"Rhinolophus ferrumequinum",46.2969653066,0.238983104,2026-02-05,"inat"
"Rhinolophus ferrumequinum",43.9444172574,3.4857509323,2026-02-05,"inat"
"Rhinolophus ferrumequinum",47.4856328769,-0.1693573858,2026-01-31,"inat"
"Rhinolophus ferrumequinum",44.7118074608,-0.3849070532,2026-01-31,"inat"
"Rhinolophus ferrumequinum",44.129849294,7.6181763794,2019-02-27,"inat"
"Rhinolophus ferrumequinum",47.3539545393,4.678432321,2026-01-24,"inat"
"Rhinolophus ferrumequinum",43.9122480625,5.2039936007,2026-01-24,"inat"
"Rhinolophus ferrumequinum",46.7234870631,-1.5540776279,2026-01-17,"inat"
"Rhinolophus ferrumequinum",46.6215299672,-1.5736468356,2026-01-17,"inat"
"Rhinolophus ferrumequinum",44.4839678143,4.2393956376,2026-01-21,"inat"
"Rhinolophus ferrumequinum",46.63927,-1.063225,2026-01-18,"inat"
"Rhinolophus ferrumequinum",46.7398658421,-1.5404548486,2026-01-17,"inat"
"Rhinolophus ferrumequinum",43.9391233357,7.4927619245,2022-04-02,"inat"
"Rhinolophus ferrumequinum",46.5437227211,-0.6004426038,2025-12-27,"inat"
"Rhinolophus ferrumequinum",46.5635904034,-0.6864436596,2025-12-27,"inat"
"Rhinolophus ferrumequinum",47.2415066569,4.7301760752,2023-01-22,"inat"
"Rhinolophus ferrumequinum",43.7180891909,6.3402218686,2026-01-11,"inat"
"Rhinolophus ferrumequinum",43.7316162769,6.2707386785,2026-01-11,"inat"
"Rhinolophus ferrumequinum",43.3870521896,5.9705108559,2026-01-11,"inat"
"Rhinolophus ferrumequinum",42.7615347243,2.1349086991,2023-11-03,"inat"
"Rhinolophus ferrumequinum",43.1273048652,5.9965341044,2021-10-28,"inat"
"Rhinolophus ferrumequinum",48.7584436369,5.7235721876,2025-07-12,"inat"
"Rhinolophus ferrumequinum",45.6861324248,6.0804183329,2025-12-27,"inat"
"Rhinolophus ferrumequinum",47.4607611284,4.916511119,2025-12-26,"inat"
"Rhinolophus ferrumequinum",47.5076190887,4.8348014403,2025-12-26,"inat"
"Rhinolophus ferrumequinum",47.4260936355,4.9508832656,2025-12-26,"inat"
"Rhinolophus ferrumequinum",46.6419393395,5.5586027159,2023-10-03,"inat"
"Rhinolophus ferrumequinum",46.7621275423,5.4612806067,2023-10-03,"inat"
"Rhinolophus ferrumequinum",44.5109344935,2.7500507938,2025-12-13,"inat"
"Rhinolophus ferrumequinum",47.0189780142,3.4408432726,2017-07-15,"inat"
"Rhinolophus ferrumequinum",47.0611917061,3.4506042325,2017-07-15,"inat"
"Rhinolophus ferrumequinum",43.3011725851,5.8365318425,2025-12-06,"inat"
"Rhinolophus ferrumequinum",44.3968916737,4.1137398239,2025-11-23,"inat"
"Rhinolophus ferrumequinum",48.5177672096,5.0653426594,2021-11-01,"inat"
"Rhinolophus ferrumequinum",43.4242087562,5.4090460992,2025-11-14,"inat"
"Rhinolophus ferrumequinum",44.3737397892,4.0353803253,2025-11-11,"inat"
"Rhinolophus ferrumequinum",42.1905446845,8.6644415207,2025-07-29,"inat"
"Rhinolophus ferrumequinum",43.7307047436,3.4689337652,2025-10-30,"inat"
"Rhinolophus ferrumequinum",43.7896790517,3.8995195428,NA,"inat"
"Rhinolophus ferrumequinum",43.5089632999,3.6743373053,2025-10-18,"inat"
"Rhinolophus ferrumequinum",46.3655512702,5.4504631446,2025-10-18,"inat"
"Rhinolophus ferrumequinum",44.4780947333,5.1060107289,2025-10-12,"inat"
"Rhinolophus ferrumequinum",47.4172092754,4.4496526915,2025-08-09,"inat"
"Rhinolophus ferrumequinum",47.4424296696,4.440142208,2025-07-06,"inat"
"Rhinolophus ferrumequinum",43.9537993951,7.4223156691,2018-03-12,"inat"
"Rhinolophus ferrumequinum",43.8902142031,7.4369388918,2018-03-12,"inat"
"Rhinolophus ferrumequinum",47.4019374607,-1.5857151456,2025-08-24,"inat"
"Rhinolophus ferrumequinum",47.4019374607,-1.5857151456,2025-08-23,"inat"
"Rhinolophus ferrumequinum",47.2060481509,0.0723137215,2025-07-02,"inat"
"Rhinolophus ferrumequinum",47.2656214967,0.1240626084,2025-07-03,"inat"
"Rhinolophus ferrumequinum",44.2134271515,6.4413659502,2025-06-27,"inat"
"Rhinolophus ferrumequinum",43.0634087326,0.3256352121,2021-07-18,"inat"
"Rhinolophus ferrumequinum",42.9484748791,0.2816099547,2025-08-26,"inat"
"Rhinolophus ferrumequinum",47.9964938145,0.0336497085,2021-02-13,"inat"
